kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.2,0.7,3,0.9239978392911156,0.0011626279398189957,0.000578134297825207,0.000578134297825207,-0.0005844936419937887,-23264.54782485962,2.7130545912288917
0.2,0.7,4,1.2935969750075618,0.0013366314185551003,0.0006668719463932252,0.0006668719463932252,-0.0006697594721618752,-23610.9365234375,2.756977235228513
0.2,0.85,1,1.2935969750075618,0.0013268111376619884,0.0006665484157596299,0.0006665484157596299,-0.0006602627219023585,-23632.53834915161,2.874026827490842
0.2,0.85,2,1.6631961107240079,0.0010784898165242226,0.0005482978099211692,0.0005482978099211692,-0.0005301920066030534,-23332.111351013184,2.777113139214609
0.2,0.85,3,1.2935969750075618,0.0013441262892538064,0.0006773060883947613,0.0006773060883947613,-0.0006668202008590452,-23518.78000259399,2.728123295986796
0.2,0.85,4,1.2935969750075618,0.0014571045941440199,0.0007391493500355573,0.0007391493500355573,-0.0007179552441084625,-23623.40700531006,2.7409322569379335
0.2,1.0,1,1.2935969750075618,0.0013546530240762112,0.000682883033683845,0.000682883033683845,-0.0006717699903923662,-23426.61558532715,2.892404547631839
0.2,1.0,2,1.2935969750075618,0.001238868204451812,0.000633187841690296,0.000633187841690296,-0.0006056803627615161,-23629.49592590332,2.769113088748042
0.2,1.0,3,1.2935969750075618,0.0012572891077824693,0.0006238113359498573,0.0006238113359498573,-0.0006334777718326121,-23423.813968658447,2.709556812659853
0.2,1.0,4,1.2935969750075618,0.0013719263159438539,0.0006889813738613496,0.0006889813738613496,-0.0006829449420825041,-23581.815006256104,2.751982177404712
0.2,1.3,1,1.2935969750075618,0.0013596159976514523,0.0006858912059952598,0.0006858912059952598,-0.0006737247916561925,-23591.25741958618,2.883716268190332
0.2,1.3,2,1.2935969750075618,0.0013356963764488074,0.0006692369454018884,0.0006692369454018884,-0.0006664594310469189,-23632.012899398804,2.7764764847848493
0.2,1.3,3,1.2935969750075618,0.0013059463776709064,0.0006521041231905185,0.0006521041231905185,-0.0006538422544803879,-23429.992790222168,2.7204850328914674
0.2,1.3,4,1.2935969750075618,0.001364639537303989,0.0006914404442072156,0.0006914404442072156,-0.0006731990930967735,-23470.063716888428,2.733208235233974
0.3,0.4,1,0.9239978392911156,0.0014053987156661771,0.0007158583146385874,0.0007158583146385874,-0.0006895404010275897,-23436.860466003414,2.8883613515348867
0.3,0.4,2,0.5543987035746694,0.0015048860252767004,0.0007618997958200359,0.0007618997958200359,-0.0007429862294566646,-23354.926670074463,2.7692249352335603
0.3,0.4,3,1.2935969750075618,0.001544670647729265,0.0007729977754505668,0.0007729977754505668,-0.0007716728722786981,-23797.327445983887,2.702964964981094
0.3,0.4,4,1.2935969750075618,0.0014642908666720124,0.0007334766003192705,0.0007334766003192705,-0.0007308142663527419,-23760.71995162964,2.753503612727597
0.3,0.6,1,0.9239978392911156,0.0014154621241596918,0.0007153961348197131,0.0007153961348197131,-0.0007000659893399787,-23662.61637878418,2.887537539618476
0.3,0.6,2,0.5543987035746694,0.001533542344680319,0.0007730095218029692,0.0007730095218029692,-0.0007605328228773498,-23564.66123199463,2.759197074254591
0.3,0.6,3,1.2935969750075618,0.0013843796952340316,0.0006864352803811666,0.0006864352803811666,-0.000697944414852865,-23744.822494506836,2.7284715702767253
0.3,0.6,4,1.2935969750075618,0.0014960358429350826,0.00075905755483916,0.00075905755483916,-0.0007369782880959227,-23531.70066833496,2.7647684771093815
0.3,0.7,1,0.9239978392911156,0.0016121748113400614,0.0008208669777551435,0.0008208669777551435,-0.0007913078335849179,-23358.57344055176,2.889499466904458
0.3,0.7,2,1.2935969750075618,0.0014528320905164579,0.0007362940736460042,0.0007362940736460042,-0.0007165380168704538,-23605.89133453369,2.76928775410727
0.3,0.7,3,1.2935969750075618,0.0015068233450644005,0.0007547680222284172,0.0007547680222284172,-0.0007520553228359833,-23742.43413162231,2.7146598696567867
